"Key","Group","CTACCT","CTDESC","Type","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total","FERC","LABOR"
"KygerMAINT003-1-20-401-20-320-512-439-5","MAINT","003-1-20-401-20-320-512-439-5","MISC BLR DRN&VENT PIP","Variance","0","0.15","0","0","0","0","0","0","0","0","0","0","0.15","512-4","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-439-4","UNPLANNED","003-1-20-401-20-320-512-439-4","MISC BLR DRN&VENT PIP","Actual","3100.01","0","0","0","0","0","0","-11234.02","0","0","0","2660.16","-5473.85","512-4","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-439-4","UNPLANNED","003-1-20-401-20-320-512-439-4","MISC BLR DRN&VENT PIP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-4","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-439-4","UNPLANNED","003-1-20-401-20-320-512-439-4","MISC BLR DRN&VENT PIP","FcastActuals","3100.01","0","0","0","0","0","0","-11234.02","0","0","0","0","-8134.01","512-4","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-439-4","UNPLANNED","003-1-20-401-20-320-512-439-4","MISC BLR DRN&VENT PIP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-4","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-439-4","UNPLANNED","003-1-20-401-20-320-512-439-4","MISC BLR DRN&VENT PIP","Variance","3100.01","0","0","0","0","0","0","-11234.02","0","0","0","0","-8134.01","512-4","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-439-5","UNPLANNED","003-1-20-401-20-320-512-439-5","MISC BLR DRN&VENT PIP","Actual","0","183.16","183.16","0","0","0","0","0","0","0","0","0","366.32","512-4","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-439-5","UNPLANNED","003-1-20-401-20-320-512-439-5","MISC BLR DRN&VENT PIP","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-4","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-439-5","UNPLANNED","003-1-20-401-20-320-512-439-5","MISC BLR DRN&VENT PIP","FcastActuals","0","183.16","183.16","0","0","0","0","0","0","0","0","0","366.32","512-4","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-439-5","UNPLANNED","003-1-20-401-20-320-512-439-5","MISC BLR DRN&VENT PIP","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-4","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-439-5","UNPLANNED","003-1-20-401-20-320-512-439-5","MISC BLR DRN&VENT PIP","Variance","0","183.16","183.16","0","0","0","0","0","0","0","0","0","366.32","512-4","LABOR"
"KygerMAINT003-1-20-401-20-320-512-369-4","MAINT","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Actual","218.1","2360","0","8942.23","7649","0","0","0","45","0","0","10510.39","29724.72","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-369-4","MAINT","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Budget","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","12000","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-369-4","MAINT","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","FcastActuals","218.1","2360","0","8942.23","7649","0","0","0","45","0","0","1000","20214.33","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-369-4","MAINT","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Forecast","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","12000","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-369-4","MAINT","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Variance","-781.9","1360","-1000","7942.23","6649","-1000","-1000","-1000","-955","-1000","-1000","0","8214.33","512-3","OTHER"
"KygerMAINT003-1-20-401-20-320-512-369-5","MAINT","003-1-20-401-20-320-512-369-5","MISC BLR INST & CONTR","Actual","4063.06","3871.73","863.86","10932.96","-708.06","2219.29","1949.76","8975.1","-1726.55","3279.94","4485.24","1101","39307.33","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-369-5","MAINT","003-1-20-401-20-320-512-369-5","MISC BLR INST & CONTR","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-369-5","MAINT","003-1-20-401-20-320-512-369-5","MISC BLR INST & CONTR","FcastActuals","4063.06","3871.73","863.86","10932.96","-708.06","2219.29","1949.76","8975.1","-1726.55","3279.94","4485.24","0","38206.329999999994","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-369-5","MAINT","003-1-20-401-20-320-512-369-5","MISC BLR INST & CONTR","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","LABOR"
"KygerMAINT003-1-20-401-20-320-512-369-5","MAINT","003-1-20-401-20-320-512-369-5","MISC BLR INST & CONTR","Variance","4063.06","3871.73","863.86","10932.96","-708.06","2219.29","1949.76","8975.1","-1726.55","3279.94","4485.24","0","38206.329999999994","512-3","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-512-369-4","PLANNED-01","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-369-4","PLANNED-01","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Budget","0","0","0","0","0","0","0","0","0","2500","0","0","2500","512-3","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-369-4","PLANNED-01","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-369-4","PLANNED-01","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Forecast","0","0","0","0","0","0","0","0","0","2500","0","0","2500","512-3","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-512-369-4","PLANNED-01","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Variance","0","0","0","0","0","0","0","0","0","-2500","0","0","-2500","512-3","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-369-4","PLANNED-02","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-369-4","PLANNED-02","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Budget","0","0","0","0","0","0","0","0","0","2500","0","0","2500","512-3","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-369-4","PLANNED-02","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-369-4","PLANNED-02","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Forecast","0","0","0","0","0","0","0","0","2500","0","0","0","2500","512-3","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-512-369-4","PLANNED-02","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Variance","0","0","0","0","0","0","0","0","-2500","0","0","0","-2500","512-3","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-369-4","PLANNED-03","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-369-4","PLANNED-03","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-369-4","PLANNED-03","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-369-4","PLANNED-03","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-03003-1-20-401-20-320-512-369-4","PLANNED-03","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-369-4","PLANNED-04","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-369-4","PLANNED-04","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-369-4","PLANNED-04","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-369-4","PLANNED-04","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-04003-1-20-401-20-320-512-369-4","PLANNED-04","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-369-4","PLANNED-05","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-369-4","PLANNED-05","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-369-4","PLANNED-05","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-369-4","PLANNED-05","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerPLANNED-05003-1-20-401-20-320-512-369-4","PLANNED-05","003-1-20-401-20-320-512-369-4","MISC BLR INST & CONTR","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-3","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-259-4","UNPLANNED","003-1-20-401-20-320-512-259-4","MISC BOILER CLEANING","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-259-4","UNPLANNED","003-1-20-401-20-320-512-259-4","MISC BOILER CLEANING","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-259-4","UNPLANNED","003-1-20-401-20-320-512-259-4","MISC BOILER CLEANING","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-259-4","UNPLANNED","003-1-20-401-20-320-512-259-4","MISC BOILER CLEANING","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-259-4","UNPLANNED","003-1-20-401-20-320-512-259-4","MISC BOILER CLEANING","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-2","OTHER"
"KygerMAINT003-1-20-401-20-350-511-057-4","MAINT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Actual","0","0","795.36","24.72","0","0","0","155.02","638.14","0","0","101.54","1714.78","511","OTHER"
"KygerMAINT003-1-20-401-20-350-511-057-4","MAINT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerMAINT003-1-20-401-20-350-511-057-4","MAINT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","FcastActuals","0","0","795.36","24.72","0","0","0","155.02","638.14","0","0","0","1613.24","511","OTHER"
"KygerMAINT003-1-20-401-20-350-511-057-4","MAINT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerMAINT003-1-20-401-20-350-511-057-4","MAINT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Variance","0","0","795.36","24.72","0","0","0","155.02","638.14","0","0","0","1613.24","511","OTHER"
"KygerMAINT003-1-20-401-20-350-511-057-5","MAINT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Actual","-155.57","304.32","1459.72","-242.44","0","772.64","3105.4","-161.28","2336.08","0","0","0","7418.87","511","LABOR"
"KygerMAINT003-1-20-401-20-350-511-057-5","MAINT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-350-511-057-5","MAINT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","FcastActuals","-155.57","304.32","1459.72","-242.44","0","772.64","3105.4","-161.28","2336.08","0","0","0","7418.87","511","LABOR"
"KygerMAINT003-1-20-401-20-350-511-057-5","MAINT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerMAINT003-1-20-401-20-350-511-057-5","MAINT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Variance","-155.57","304.32","1459.72","-242.44","0","772.64","3105.4","-161.28","2336.08","0","0","0","7418.87","511","LABOR"
"KygerSUPPORT003-1-20-401-20-350-511-057-4","SUPPORT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Actual","0","232.77","0","0","0","0","0","0","0","0","0","0","232.77","511","OTHER"
"KygerSUPPORT003-1-20-401-20-350-511-057-4","SUPPORT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerSUPPORT003-1-20-401-20-350-511-057-4","SUPPORT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","FcastActuals","0","232.77","0","0","0","0","0","0","0","0","0","0","232.77","511","OTHER"
"KygerSUPPORT003-1-20-401-20-350-511-057-4","SUPPORT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerSUPPORT003-1-20-401-20-350-511-057-4","SUPPORT","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Variance","0","232.77","0","0","0","0","0","0","0","0","0","0","232.77","511","OTHER"
"KygerSUPPORT003-1-20-401-20-350-511-057-5","SUPPORT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Actual","0","1265.26","0","0","0","426.88","-233.72","0","0","0","0","0","1458.42","511","LABOR"
"KygerSUPPORT003-1-20-401-20-350-511-057-5","SUPPORT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerSUPPORT003-1-20-401-20-350-511-057-5","SUPPORT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","FcastActuals","0","1265.26","0","0","0","426.88","-233.72","0","0","0","0","0","1458.4199999999998","511","LABOR"
"KygerSUPPORT003-1-20-401-20-350-511-057-5","SUPPORT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerSUPPORT003-1-20-401-20-350-511-057-5","SUPPORT","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Variance","0","1265.26","0","0","0","426.88","-233.72","0","0","0","0","0","1458.4199999999998","511","LABOR"
"KygerYARD003-1-20-401-20-350-511-057-4","YARD","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Actual","0","1545.86","204.72","0","0","0","0","0","115.58","0","0","0","1866.16","511","OTHER"
"KygerYARD003-1-20-401-20-350-511-057-4","YARD","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerYARD003-1-20-401-20-350-511-057-4","YARD","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","FcastActuals","0","1545.86","204.72","0","0","0","0","0","115.58","0","0","0","1866.1599999999999","511","OTHER"
"KygerYARD003-1-20-401-20-350-511-057-4","YARD","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","OTHER"
"KygerYARD003-1-20-401-20-350-511-057-4","YARD","003-1-20-401-20-350-511-057-4","MISC BUILDINGS","Variance","0","1545.86","204.72","0","0","0","0","0","115.58","0","0","0","1866.1599999999999","511","OTHER"
"KygerYARD003-1-20-401-20-350-511-057-5","YARD","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Actual","-41.21","2999.25","-389.22","297.04","-137.34","0","0","0","0","501.64","-250.82","0","2979.34","511","LABOR"
"KygerYARD003-1-20-401-20-350-511-057-5","YARD","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerYARD003-1-20-401-20-350-511-057-5","YARD","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","FcastActuals","-41.21","2999.25","-389.22","297.04","-137.34","0","0","0","0","501.64","-250.82","0","2979.3399999999992","511","LABOR"
"KygerYARD003-1-20-401-20-350-511-057-5","YARD","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","511","LABOR"
"KygerYARD003-1-20-401-20-350-511-057-5","YARD","003-1-20-401-20-350-511-057-5","MISC BUILDINGS","Variance","-41.21","2999.25","-389.22","297.04","-137.34","0","0","0","0","501.64","-250.82","0","2979.3399999999992","511","LABOR"
"KygerUNPLANNED003-1-20-401-20-320-512-159-4","UNPLANNED","003-1-20-401-20-320-512-159-4","MISC BURNER ACCESS","Actual","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-159-4","UNPLANNED","003-1-20-401-20-320-512-159-4","MISC BURNER ACCESS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-159-4","UNPLANNED","003-1-20-401-20-320-512-159-4","MISC BURNER ACCESS","FcastActuals","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-159-4","UNPLANNED","003-1-20-401-20-320-512-159-4","MISC BURNER ACCESS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerUNPLANNED003-1-20-401-20-320-512-159-4","UNPLANNED","003-1-20-401-20-320-512-159-4","MISC BURNER ACCESS","Variance","0","0","0","0","0","0","0","0","0","0","0","0","0","512-1","OTHER"
"KygerMAINT003-1-20-401-20-320-513-239-4","MAINT","003-1-20-401-20-320-513-239-4","MISC CABLES","Actual","0","19661.19","19897.29","0","0","0","0","0","0","0","0","0","39558.48","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-239-4","MAINT","003-1-20-401-20-320-513-239-4","MISC CABLES","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-239-4","MAINT","003-1-20-401-20-320-513-239-4","MISC CABLES","FcastActuals","0","19661.19","19897.29","0","0","0","0","0","0","0","0","0","39558.479999999996","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-239-4","MAINT","003-1-20-401-20-320-513-239-4","MISC CABLES","Forecast","0","42000","12000","0","0","0","0","0","0","0","0","0","54000","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-239-4","MAINT","003-1-20-401-20-320-513-239-4","MISC CABLES","Variance","0","-22338.81","7897.290000000001","0","0","0","0","0","0","0","0","0","39558.479999999996","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-219-4","MAINT","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Actual","0","21","0","0.02","24732.47","48436.19","2480","4700.75","96059.07","0","77463.42","0","253892.92","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-219-4","MAINT","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Budget","8200","8200","8200","8200","8200","8200","8200","8200","8200","8200","8200","8200","98400","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-219-4","MAINT","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","FcastActuals","0","21","0","0.02","24732.47","48436.19","2480","4700.75","96059.07","0","77463.42","0","253892.91999999998","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-219-4","MAINT","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Forecast","8200","8200","8200","60000","0","0","30000","30000","0","0","0","0","144600","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-219-4","MAINT","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Variance","-8200","-8179","-8200","-59999.98","24732.47","48436.19","-27520","-25299.25","96059.07","0","77463.42","0","155492.92","513-2","OTHER"
"KygerMAINT003-1-20-401-20-320-513-219-5","MAINT","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Actual","1446.01","492.39","152.16","15889.9","366.32","-171.94","123.76","2285.44","1668.9","11023.38","204.27","-120.12","33360.47","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-219-5","MAINT","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-219-5","MAINT","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","FcastActuals","1446.01","492.39","152.16","15889.9","366.32","-171.94","123.76","2285.44","1668.9","11023.38","204.27","0","33480.59","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-219-5","MAINT","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerMAINT003-1-20-401-20-320-513-219-5","MAINT","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Variance","1446.01","492.39","152.16","15889.9","366.32","-171.94","123.76","2285.44","1668.9","11023.38","204.27","0","33480.59","513-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-513-219-4","PLANNED-01","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Actual","0","0","0","654.22","3331.25","0","0","0","0","914.26","100.68","0","5000.41","513-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-513-219-4","PLANNED-01","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-513-219-4","PLANNED-01","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","FcastActuals","0","0","0","654.22","3331.25","0","0","0","0","914.26","100.68","0","5000.410000000001","513-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-513-219-4","PLANNED-01","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-513-219-4","PLANNED-01","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Variance","0","0","0","654.22","3331.25","0","0","0","0","914.26","100.68","0","5000.410000000001","513-2","OTHER"
"KygerPLANNED-01003-1-20-401-20-320-513-219-5","PLANNED-01","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Actual","0","0","0","8948.53","-2121.37","114.12","0","0","2121.69","39285.69","-19268.16","0","29080.5","513-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-513-219-5","PLANNED-01","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-513-219-5","PLANNED-01","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","FcastActuals","0","0","0","8948.53","-2121.37","114.12","0","0","2121.69","39285.69","-19268.16","0","29080.500000000004","513-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-513-219-5","PLANNED-01","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerPLANNED-01003-1-20-401-20-320-513-219-5","PLANNED-01","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Variance","0","0","0","8948.53","-2121.37","114.12","0","0","2121.69","39285.69","-19268.16","0","29080.500000000004","513-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-513-219-4","PLANNED-02","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Actual","0","0","0","0","0","0","0","0","0","2335.26","0","0","2335.26","513-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-513-219-4","PLANNED-02","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-513-219-4","PLANNED-02","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","FcastActuals","0","0","0","0","0","0","0","0","0","2335.26","0","0","2335.26","513-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-513-219-4","PLANNED-02","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-513-219-4","PLANNED-02","003-1-20-401-20-320-513-219-4","MISC CIRCUIT BREAKERS","Variance","0","0","0","0","0","0","0","0","0","2335.26","0","0","2335.26","513-2","OTHER"
"KygerPLANNED-02003-1-20-401-20-320-513-219-5","PLANNED-02","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Actual","0","0","0","3153.32","1691.72","-1628.12","0","0","8394.82","46223.42","-24928.2","0","32906.96","513-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-513-219-5","PLANNED-02","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Budget","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-513-219-5","PLANNED-02","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","FcastActuals","0","0","0","3153.32","1691.72","-1628.12","0","0","8394.82","46223.42","-24928.2","0","32906.95999999999","513-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-513-219-5","PLANNED-02","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Forecast","0","0","0","0","0","0","0","0","0","0","0","0","0","513-2","LABOR"
"KygerPLANNED-02003-1-20-401-20-320-513-219-5","PLANNED-02","003-1-20-401-20-320-513-219-5","MISC CIRCUIT BREAKERS","Variance","0","0","0","3153.32","1691.72","-1628.12","0","0","8394.82","46223.42","-24928.2","0","32906.95999999999","513-2","LABOR"
